"id","link","title","published_at","thumbnail_medium","thumbnail_default","thumbnail_high"
"QTKSLIRlIvs","https://www.youtube.com/watch?v=QTKSLIRlIvs","QUEM ? A M?E DE TODAS AS DOEN?AS? O prazer na dor segundo Dylan Dog","2023-01-25T21:00:08Z","https://i.ytimg.com/vi/QTKSLIRlIvs/mqdefault.jpg","https://i.ytimg.com/vi/QTKSLIRlIvs/default.jpg","https://i.ytimg.com/vi/QTKSLIRlIvs/hqdefault.jpg"
"c3M9oy33bhk","https://www.youtube.com/watch?v=c3M9oy33bhk","VOC? N?O GOSTA DE ARTE MODERNA? ? porque ela n?o faz sentido!","2023-01-24T23:02:59Z","https://i.ytimg.com/vi/c3M9oy33bhk/mqdefault.jpg","https://i.ytimg.com/vi/c3M9oy33bhk/default.jpg","https://i.ytimg.com/vi/c3M9oy33bhk/hqdefault.jpg"
"SORz_AkfFxE","https://www.youtube.com/watch?v=SORz_AkfFxE","? LIVE DO CAOS: cultura pop gourmet, celtinha no ML, The Last Of Us, Junji Ito e Brig Brother","2023-01-23T02:37:09Z","https://i.ytimg.com/vi/SORz_AkfFxE/mqdefault.jpg","https://i.ytimg.com/vi/SORz_AkfFxE/default.jpg","https://i.ytimg.com/vi/SORz_AkfFxE/hqdefault.jpg"
"NqdvsGwcI_Q","https://www.youtube.com/watch?v=NqdvsGwcI_Q","FAMOSOS DOS QUADRINHOS E DA CULTURA POP QUE MORRERAM EM 2022 (In Memoriam)","2023-01-21T22:30:07Z","https://i.ytimg.com/vi/NqdvsGwcI_Q/mqdefault.jpg","https://i.ytimg.com/vi/NqdvsGwcI_Q/default.jpg","https://i.ytimg.com/vi/NqdvsGwcI_Q/hqdefault.jpg"
"37hPhtDgjL0","https://www.youtube.com/watch?v=37hPhtDgjL0","Existe super-her?i fascista? Juiz Dredd ? um super-her?i?","2023-01-20T22:35:29Z","https://i.ytimg.com/vi/37hPhtDgjL0/mqdefault.jpg","https://i.ytimg.com/vi/37hPhtDgjL0/default.jpg","https://i.ytimg.com/vi/37hPhtDgjL0/hqdefault.jpg"
"_VoC6fPxv24","https://www.youtube.com/watch?v=_VoC6fPxv24","THE LAST OF US ? uma pilha de clich?s de filmes de zumbi","2023-01-18T21:10:15Z","https://i.ytimg.com/vi/_VoC6fPxv24/mqdefault.jpg","https://i.ytimg.com/vi/_VoC6fPxv24/default.jpg","https://i.ytimg.com/vi/_VoC6fPxv24/hqdefault.jpg"
"WGJIlZtskqM","https://www.youtube.com/watch?v=WGJIlZtskqM","FAM?LIA ? UMA COISA HORR?VEL? O pior mang? de terror (de ruim mesmo!)","2023-01-17T22:00:07Z","https://i.ytimg.com/vi/WGJIlZtskqM/mqdefault.jpg","https://i.ytimg.com/vi/WGJIlZtskqM/default.jpg","https://i.ytimg.com/vi/WGJIlZtskqM/hqdefault.jpg"
"Eqn7vsCEWL0","https://www.youtube.com/watch?v=Eqn7vsCEWL0","? LIVE DO CAOS: Otakus brabos, React comunista, E-sports, montanha de m?sculos e p?s-p@rn?","2023-01-16T03:23:55Z","https://i.ytimg.com/vi/Eqn7vsCEWL0/mqdefault.jpg","https://i.ytimg.com/vi/Eqn7vsCEWL0/default.jpg","https://i.ytimg.com/vi/Eqn7vsCEWL0/hqdefault.jpg"
"GRiP0MAaj7c","https://www.youtube.com/watch?v=GRiP0MAaj7c","E-Sports N?O ? esporte?","2023-01-12T22:54:35Z","https://i.ytimg.com/vi/GRiP0MAaj7c/mqdefault.jpg","https://i.ytimg.com/vi/GRiP0MAaj7c/default.jpg","https://i.ytimg.com/vi/GRiP0MAaj7c/hqdefault.jpg"
"JnJEQygVefQ","https://www.youtube.com/watch?v=JnJEQygVefQ","FALTOU ORIGINALIDADE? Pin?quio de Del toro ? uma colcha de retalhos?","2023-01-11T21:00:11Z","https://i.ytimg.com/vi/JnJEQygVefQ/mqdefault.jpg","https://i.ytimg.com/vi/JnJEQygVefQ/default.jpg","https://i.ytimg.com/vi/JnJEQygVefQ/hqdefault.jpg"
"2gQe7NkvtQ8","https://www.youtube.com/watch?v=2gQe7NkvtQ8","O patriota ODEIA o Brasil!","2023-01-09T22:32:01Z","https://i.ytimg.com/vi/2gQe7NkvtQ8/mqdefault.jpg","https://i.ytimg.com/vi/2gQe7NkvtQ8/default.jpg","https://i.ytimg.com/vi/2gQe7NkvtQ8/hqdefault.jpg"
"zHIUomf4KHI","https://www.youtube.com/watch?v=zHIUomf4KHI","? LIVE DO CAOS: fogo nos fascistas, Bras?lia hoje, fase anal, hype t?xico e banho de praia","2023-01-09T03:52:45Z","https://i.ytimg.com/vi/zHIUomf4KHI/mqdefault.jpg","https://i.ytimg.com/vi/zHIUomf4KHI/default.jpg","https://i.ytimg.com/vi/zHIUomf4KHI/hqdefault.jpg"
"PwzCHLXdH7s","https://www.youtube.com/watch?v=PwzCHLXdH7s","MOGLI ? UMA HIST?RIA REAL E TERR?VEL? O colonialismo e a lei da selva em Mogli","2023-01-07T21:00:11Z","https://i.ytimg.com/vi/PwzCHLXdH7s/mqdefault.jpg","https://i.ytimg.com/vi/PwzCHLXdH7s/default.jpg","https://i.ytimg.com/vi/PwzCHLXdH7s/hqdefault.jpg"
"fYKVXIb-xmE","https://www.youtube.com/watch?v=fYKVXIb-xmE","? AO VIVO: VOU PRECISAR DA AJUDA DE VOC?S","2023-01-07T02:58:31Z","https://i.ytimg.com/vi/fYKVXIb-xmE/mqdefault.jpg","https://i.ytimg.com/vi/fYKVXIb-xmE/default.jpg","https://i.ytimg.com/vi/fYKVXIb-xmE/hqdefault.jpg"
"iQ7YzZWkh_k","https://www.youtube.com/watch?v=iQ7YzZWkh_k","A INVAS?O ALIEN?GENA VAI SER FOFA? A De De De Destrui??o Depressiva de Inio Asano","2023-01-05T22:30:09Z","https://i.ytimg.com/vi/iQ7YzZWkh_k/mqdefault.jpg","https://i.ytimg.com/vi/iQ7YzZWkh_k/default.jpg","https://i.ytimg.com/vi/iQ7YzZWkh_k/hqdefault.jpg"
"_19GvL507-Q","https://www.youtube.com/watch?v=_19GvL507-Q","Lula ? Jesus Cristo?","2023-01-02T21:44:41Z","https://i.ytimg.com/vi/_19GvL507-Q/mqdefault.jpg","https://i.ytimg.com/vi/_19GvL507-Q/default.jpg","https://i.ytimg.com/vi/_19GvL507-Q/hqdefault.jpg"
"0hQaEuu6kMo","https://www.youtube.com/watch?v=0hQaEuu6kMo","? LIVE DO CAOS: F?rias na sarjeta, 1 milh?o de views, posse do Lula e gritinhos ao fundo","2023-01-02T02:29:17Z","https://i.ytimg.com/vi/0hQaEuu6kMo/mqdefault.jpg","https://i.ytimg.com/vi/0hQaEuu6kMo/default.jpg","https://i.ytimg.com/vi/0hQaEuu6kMo/hqdefault.jpg"
"_IiSc8WHD6I","https://www.youtube.com/watch?v=_IiSc8WHD6I","DEUS NEM SEMPRE ACERTA! O pior mang? de Osamu Tezuka?","2022-12-30T23:45:10Z","https://i.ytimg.com/vi/_IiSc8WHD6I/mqdefault.jpg","https://i.ytimg.com/vi/_IiSc8WHD6I/default.jpg","https://i.ytimg.com/vi/_IiSc8WHD6I/hqdefault.jpg"
"dnR0EyKht38","https://www.youtube.com/watch?v=dnR0EyKht38","INVAS?O ALIEN?GENA E LUTA DE CLASSE! ""O Eternauta"" vai virar s?rie?","2022-12-29T21:39:13Z","https://i.ytimg.com/vi/dnR0EyKht38/mqdefault.jpg","https://i.ytimg.com/vi/dnR0EyKht38/default.jpg","https://i.ytimg.com/vi/dnR0EyKht38/hqdefault.jpg"
"GnYJBz3TeQs","https://www.youtube.com/watch?v=GnYJBz3TeQs","A MARVEL EST? EM CRISE? Como interpretar a bilheteria dos filmes?","2022-12-28T22:45:10Z","https://i.ytimg.com/vi/GnYJBz3TeQs/mqdefault.jpg","https://i.ytimg.com/vi/GnYJBz3TeQs/default.jpg","https://i.ytimg.com/vi/GnYJBz3TeQs/hqdefault.jpg"
"ZI8OaPJ28DY","https://www.youtube.com/watch?v=ZI8OaPJ28DY","Os filmes da MARVEL fracassaram em 2022?","2022-12-26T21:24:27Z","https://i.ytimg.com/vi/ZI8OaPJ28DY/mqdefault.jpg","https://i.ytimg.com/vi/ZI8OaPJ28DY/default.jpg","https://i.ytimg.com/vi/ZI8OaPJ28DY/hqdefault.jpg"
"xENPlylc3vY","https://www.youtube.com/watch?v=xENPlylc3vY","? LIVE DO CAOS: ressaca de natal, todas as pol?micas do mundo e sorteio de gibi","2022-12-26T03:42:04Z","https://i.ytimg.com/vi/xENPlylc3vY/mqdefault.jpg","https://i.ytimg.com/vi/xENPlylc3vY/default.jpg","https://i.ytimg.com/vi/xENPlylc3vY/hqdefault.jpg"
"nGsOz614WTM","https://www.youtube.com/watch?v=nGsOz614WTM","PARE DE BANCAR O HUMILD?O! Pato Donald explica: o natal ? fartura!!!","2022-12-24T18:00:12Z","https://i.ytimg.com/vi/nGsOz614WTM/mqdefault.jpg","https://i.ytimg.com/vi/nGsOz614WTM/default.jpg","https://i.ytimg.com/vi/nGsOz614WTM/hqdefault.jpg"
"1YVGhYTRBhI","https://www.youtube.com/watch?v=1YVGhYTRBhI","INDEPEND?NCIA FEMININA GORE! Voc? conhece Claymore?","2022-12-23T22:21:04Z","https://i.ytimg.com/vi/1YVGhYTRBhI/mqdefault.jpg","https://i.ytimg.com/vi/1YVGhYTRBhI/default.jpg","https://i.ytimg.com/vi/1YVGhYTRBhI/hqdefault.jpg"
"zCjvmKVm21o","https://www.youtube.com/watch?v=zCjvmKVm21o","ROB?S V?O ROUBAR NOSSOS TRABALHOS? Uma opini?o pol?mica sobre Artes por Intelig?ncia Artificial","2022-12-21T22:00:08Z","https://i.ytimg.com/vi/zCjvmKVm21o/mqdefault.jpg","https://i.ytimg.com/vi/zCjvmKVm21o/default.jpg","https://i.ytimg.com/vi/zCjvmKVm21o/hqdefault.jpg"
"ngF39LE7UFA","https://www.youtube.com/watch?v=ngF39LE7UFA","? AO VIVO: PRECISO CONTAR ALGO PARA VOC?S","2022-12-21T18:51:28Z","https://i.ytimg.com/vi/ngF39LE7UFA/mqdefault.jpg","https://i.ytimg.com/vi/ngF39LE7UFA/default.jpg","https://i.ytimg.com/vi/ngF39LE7UFA/hqdefault.jpg"
"goR-isUAKJ8","https://www.youtube.com/watch?v=goR-isUAKJ8","A desenhista da MULHER MARAVILHA que mudou os quadrinhos!","2022-12-20T20:54:38Z","https://i.ytimg.com/vi/goR-isUAKJ8/mqdefault.jpg","https://i.ytimg.com/vi/goR-isUAKJ8/default.jpg","https://i.ytimg.com/vi/goR-isUAKJ8/hqdefault.jpg"
"CfPAdIcD-Yc","https://www.youtube.com/watch?v=CfPAdIcD-Yc","? LIVE DO CAOS: Felipe Neto, Nerd Boomer, exposi??o de artista babaca e PN do velho testamento","2022-12-19T03:07:11Z","https://i.ytimg.com/vi/CfPAdIcD-Yc/mqdefault.jpg","https://i.ytimg.com/vi/CfPAdIcD-Yc/default.jpg","https://i.ytimg.com/vi/CfPAdIcD-Yc/hqdefault.jpg"
"f4ep91TFVmY","https://www.youtube.com/watch?v=f4ep91TFVmY","PERSONAGENS MILITANTES S?O RASOS? O progressismo dos EUA e Zuckerberg fascista","2022-12-17T22:00:11Z","https://i.ytimg.com/vi/f4ep91TFVmY/mqdefault.jpg","https://i.ytimg.com/vi/f4ep91TFVmY/default.jpg","https://i.ytimg.com/vi/f4ep91TFVmY/hqdefault.jpg"
"8BBvEGX4dvU","https://www.youtube.com/watch?v=8BBvEGX4dvU","MANG? ? QUADRINHO? O que ? COMICS? Por que se chama GIBI?","2022-12-16T22:00:08Z","https://i.ytimg.com/vi/8BBvEGX4dvU/mqdefault.jpg","https://i.ytimg.com/vi/8BBvEGX4dvU/default.jpg","https://i.ytimg.com/vi/8BBvEGX4dvU/hqdefault.jpg"
"JLm0ZJDIiWw","https://www.youtube.com/watch?v=JLm0ZJDIiWw","NETFLIX EST? DESTRUINDO O CINEMA! A pirataria ? o futuro?","2022-12-14T22:00:08Z","https://i.ytimg.com/vi/JLm0ZJDIiWw/mqdefault.jpg","https://i.ytimg.com/vi/JLm0ZJDIiWw/default.jpg","https://i.ytimg.com/vi/JLm0ZJDIiWw/hqdefault.jpg"
"uJemXT4Wnbg","https://www.youtube.com/watch?v=uJemXT4Wnbg","? LIVE DO CAOS: pirataria, Netflix, vIdeolocadoras, copa do mundo e tretas","2022-12-12T02:59:34Z","https://i.ytimg.com/vi/uJemXT4Wnbg/mqdefault.jpg","https://i.ytimg.com/vi/uJemXT4Wnbg/default.jpg","https://i.ytimg.com/vi/uJemXT4Wnbg/hqdefault.jpg"
"AGeALw5fReA","https://www.youtube.com/watch?v=AGeALw5fReA","ACABOU A COPA!!! S? resta fanfic: a sele??o dos super-her?is!","2022-12-10T22:00:12Z","https://i.ytimg.com/vi/AGeALw5fReA/mqdefault.jpg","https://i.ytimg.com/vi/AGeALw5fReA/default.jpg","https://i.ytimg.com/vi/AGeALw5fReA/hqdefault.jpg"
"vboQ7pL9PHk","https://www.youtube.com/watch?v=vboQ7pL9PHk","QUEM ? NICO DEMO? O personagem PERVERSO da Turma da M?nica que Mauricio de Sousa abandonou!","2022-12-08T23:15:07Z","https://i.ytimg.com/vi/vboQ7pL9PHk/mqdefault.jpg","https://i.ytimg.com/vi/vboQ7pL9PHk/default.jpg","https://i.ytimg.com/vi/vboQ7pL9PHk/hqdefault.jpg"
"8oAPWcegfrc","https://www.youtube.com/watch?v=8oAPWcegfrc","WANDINHA DA NETFLIX! Uma menina chata no ensino m?dio (e sem a gra?a da Fam?lia Addams)","2022-12-06T22:00:09Z","https://i.ytimg.com/vi/8oAPWcegfrc/mqdefault.jpg","https://i.ytimg.com/vi/8oAPWcegfrc/default.jpg","https://i.ytimg.com/vi/8oAPWcegfrc/hqdefault.jpg"
"V2aehNrQWwA","https://www.youtube.com/watch?v=V2aehNrQWwA","? LIVE DO CAOS: cr?tica aos reacts, coxas deliciosas, sindicato de Youtubers e copa do mundo","2022-12-05T03:21:44Z","https://i.ytimg.com/vi/V2aehNrQWwA/mqdefault.jpg","https://i.ytimg.com/vi/V2aehNrQWwA/default.jpg","https://i.ytimg.com/vi/V2aehNrQWwA/hqdefault.jpg"
"S-tn7S-JQaI","https://www.youtube.com/watch?v=S-tn7S-JQaI","O QUE ? TERROR COMPORTAMENTAL? As hist?rias reais de fantasmas por Junji It?","2022-12-03T22:00:10Z","https://i.ytimg.com/vi/S-tn7S-JQaI/mqdefault.jpg","https://i.ytimg.com/vi/S-tn7S-JQaI/default.jpg","https://i.ytimg.com/vi/S-tn7S-JQaI/hqdefault.jpg"
"eYBJBIOVSs8","https://www.youtube.com/watch?v=eYBJBIOVSs8","VOC? ACREDITA NA CI?NCIA? O horror g?tico de ressuscitar os mortos!","2022-12-01T22:00:08Z","https://i.ytimg.com/vi/eYBJBIOVSs8/mqdefault.jpg","https://i.ytimg.com/vi/eYBJBIOVSs8/default.jpg","https://i.ytimg.com/vi/eYBJBIOVSs8/hqdefault.jpg"
"G2ZcK4wCZxk","https://www.youtube.com/watch?v=G2ZcK4wCZxk","WANDINHA ? cosplay de Harry Potter com X-Men!!!","2022-11-30T16:14:29Z","https://i.ytimg.com/vi/G2ZcK4wCZxk/mqdefault.jpg","https://i.ytimg.com/vi/G2ZcK4wCZxk/default.jpg","https://i.ytimg.com/vi/G2ZcK4wCZxk/hqdefault.jpg"
"7cTg8461HEk","https://www.youtube.com/watch?v=7cTg8461HEk","NINGU?M ? DE FERRO! Tony Stark prolet?rio e viciado em bebida","2022-11-29T22:00:07Z","https://i.ytimg.com/vi/7cTg8461HEk/mqdefault.jpg","https://i.ytimg.com/vi/7cTg8461HEk/default.jpg","https://i.ytimg.com/vi/7cTg8461HEk/hqdefault.jpg"
"8iEaSzn2KSE","https://www.youtube.com/watch?v=8iEaSzn2KSE","? LIVE DO CAOS: Coaching, Lib Fem, premia??es, CCXP, copa do mundo e sorteio de gibi","2022-11-28T03:25:43Z","https://i.ytimg.com/vi/8iEaSzn2KSE/mqdefault.jpg","https://i.ytimg.com/vi/8iEaSzn2KSE/default.jpg","https://i.ytimg.com/vi/8iEaSzn2KSE/hqdefault.jpg"
"1DDfWT19jiA","https://www.youtube.com/watch?v=1DDfWT19jiA","Por que NIETZSCHE ainda ? um fil?sofo importante para todos n?s?","2022-11-26T22:30:11Z","https://i.ytimg.com/vi/1DDfWT19jiA/mqdefault.jpg","https://i.ytimg.com/vi/1DDfWT19jiA/default.jpg","https://i.ytimg.com/vi/1DDfWT19jiA/hqdefault.jpg"
"RX0nAmIUwDc","https://www.youtube.com/watch?v=RX0nAmIUwDc","GOKU ANTI-COMUNISTA? A ideologia de Dragon Ball e o ex?rcito RED RIBBON","2022-11-24T22:00:11Z","https://i.ytimg.com/vi/RX0nAmIUwDc/mqdefault.jpg","https://i.ytimg.com/vi/RX0nAmIUwDc/default.jpg","https://i.ytimg.com/vi/RX0nAmIUwDc/hqdefault.jpg"
"KCH2-Hg1qlI","https://www.youtube.com/watch?v=KCH2-Hg1qlI","? LIVE DO CAOS: pl?gio da netflix, meu koo, metaforando, interven??o alien?gena e coach de paquera","2022-11-22T03:05:26Z","https://i.ytimg.com/vi/KCH2-Hg1qlI/mqdefault.jpg","https://i.ytimg.com/vi/KCH2-Hg1qlI/default.jpg","https://i.ytimg.com/vi/KCH2-Hg1qlI/hqdefault.jpg"
"dsq4dSdg4nY","https://www.youtube.com/watch?v=dsq4dSdg4nY","? AO VIVO: Leituras da Sarjeta! A vida sexu@l do Tintin, Boi alado, HQs ?rabes e Yamada Murasaki","2022-11-20T01:07:43Z","https://i.ytimg.com/vi/dsq4dSdg4nY/mqdefault.jpg","https://i.ytimg.com/vi/dsq4dSdg4nY/default.jpg","https://i.ytimg.com/vi/dsq4dSdg4nY/hqdefault.jpg"
"VV_RrAzk4Wg","https://www.youtube.com/watch?v=VV_RrAzk4Wg","QUAL SER? O FUTURO DA HUMANIDADE? A resposta da fic??o cient?fica ? incr?vel!","2022-11-19T22:30:11Z","https://i.ytimg.com/vi/VV_RrAzk4Wg/mqdefault.jpg","https://i.ytimg.com/vi/VV_RrAzk4Wg/default.jpg","https://i.ytimg.com/vi/VV_RrAzk4Wg/hqdefault.jpg"
"MhD7tMWLdxw","https://www.youtube.com/watch?v=MhD7tMWLdxw","ANTI-RACISTA E CONTRA A MONARQUIA! O pol?mico KAMEN RIDER BLACK SUN","2022-11-17T21:45:10Z","https://i.ytimg.com/vi/MhD7tMWLdxw/mqdefault.jpg","https://i.ytimg.com/vi/MhD7tMWLdxw/default.jpg","https://i.ytimg.com/vi/MhD7tMWLdxw/hqdefault.jpg"
"Z8VZr6u-F78","https://www.youtube.com/watch?v=Z8VZr6u-F78","HE-MAN ANTES DA FAMA... CONTRA SUPERMAN! A ind?stria de brinquedos e os super-her?is","2022-11-15T22:30:10Z","https://i.ytimg.com/vi/Z8VZr6u-F78/mqdefault.jpg","https://i.ytimg.com/vi/Z8VZr6u-F78/default.jpg","https://i.ytimg.com/vi/Z8VZr6u-F78/hqdefault.jpg"
"ZRBK23v9Rv8","https://www.youtube.com/watch?v=ZRBK23v9Rv8","? LIVE DO CAOS: Natal, Bleacaute, Pl?gio, Geek Rea?a e Realidade Paralela","2022-11-14T04:35:28Z","https://i.ytimg.com/vi/ZRBK23v9Rv8/mqdefault.jpg","https://i.ytimg.com/vi/ZRBK23v9Rv8/default.jpg","https://i.ytimg.com/vi/ZRBK23v9Rv8/hqdefault.jpg"
"btwxB67bHvk","https://www.youtube.com/watch?v=btwxB67bHvk","SIRVA AS TRIPAS AO SEU HOMEM! O grotesco mang? para mulheres de Suehiro Maruo","2022-11-14T00:15:09Z","https://i.ytimg.com/vi/btwxB67bHvk/mqdefault.jpg","https://i.ytimg.com/vi/btwxB67bHvk/default.jpg","https://i.ytimg.com/vi/btwxB67bHvk/hqdefault.jpg"
"CKkdBZGyFaQ","https://www.youtube.com/watch?v=CKkdBZGyFaQ","O QUE ? TERROR ANTROPOL?GICO? Sacrif?cios humanos, xenofobia e Sergio Toppi","2022-11-12T00:00:10Z","https://i.ytimg.com/vi/CKkdBZGyFaQ/mqdefault.jpg","https://i.ytimg.com/vi/CKkdBZGyFaQ/default.jpg","https://i.ytimg.com/vi/CKkdBZGyFaQ/hqdefault.jpg"
"i2MJzWp9NkE","https://www.youtube.com/watch?v=i2MJzWp9NkE","POR QUE ACREDITAMOS EM TEORIAS DA CONSPIRA??O? O terr?vel caso de Sabrina","2022-11-09T00:00:12Z","https://i.ytimg.com/vi/i2MJzWp9NkE/mqdefault.jpg","https://i.ytimg.com/vi/i2MJzWp9NkE/default.jpg","https://i.ytimg.com/vi/i2MJzWp9NkE/hqdefault.jpg"
"n-AdIBlw-5E","https://www.youtube.com/watch?v=n-AdIBlw-5E","? LIVE DO CAOS: React, caminh?o, directs suspeitas e influencers que se acham bonito","2022-11-07T03:04:59Z","https://i.ytimg.com/vi/n-AdIBlw-5E/mqdefault.jpg","https://i.ytimg.com/vi/n-AdIBlw-5E/default.jpg","https://i.ytimg.com/vi/n-AdIBlw-5E/hqdefault.jpg"
"TF6mRdESBho","https://www.youtube.com/watch?v=TF6mRdESBho","ATEN??O PATRIOTA!!! Os comunistas voltaram e v?o acabar com a liberdade!!!","2022-11-06T21:00:10Z","https://i.ytimg.com/vi/TF6mRdESBho/mqdefault.jpg","https://i.ytimg.com/vi/TF6mRdESBho/default.jpg","https://i.ytimg.com/vi/TF6mRdESBho/hqdefault.jpg"
"ieGXLp2ksiU","https://www.youtube.com/watch?v=ieGXLp2ksiU","O QUE ? FIC??O CIENT?FICA HARD? Os limites do ego?smo humano e as viagens espaciais","2022-11-04T22:30:06Z","https://i.ytimg.com/vi/ieGXLp2ksiU/mqdefault.jpg","https://i.ytimg.com/vi/ieGXLp2ksiU/default.jpg","https://i.ytimg.com/vi/ieGXLp2ksiU/hqdefault.jpg"
"e-1v35OJHto","https://www.youtube.com/watch?v=e-1v35OJHto","? LIVE DO CAOS: Lula l?, elei??es, dia das bruxas e MUITO caos!!!","2022-10-31T03:29:15Z","https://i.ytimg.com/vi/e-1v35OJHto/mqdefault.jpg","https://i.ytimg.com/vi/e-1v35OJHto/default.jpg","https://i.ytimg.com/vi/e-1v35OJHto/hqdefault.jpg"
"6kabd4_crno","https://www.youtube.com/watch?v=6kabd4_crno","DEFENDER A LIBERDADE ? ALGO VAZIO! A pol?tica idiota em FAR CRY (e nos  games)","2022-10-28T21:30:09Z","https://i.ytimg.com/vi/6kabd4_crno/mqdefault.jpg","https://i.ytimg.com/vi/6kabd4_crno/default.jpg","https://i.ytimg.com/vi/6kabd4_crno/hqdefault.jpg"
"PW5CWbe-QxM","https://www.youtube.com/watch?v=PW5CWbe-QxM","? AO VIVO: carta de Alan Moore sobre as elei??es no Brasil","2022-10-28T18:14:56Z","https://i.ytimg.com/vi/PW5CWbe-QxM/mqdefault.jpg","https://i.ytimg.com/vi/PW5CWbe-QxM/default.jpg","https://i.ytimg.com/vi/PW5CWbe-QxM/hqdefault.jpg"
"PylNGjhULEY","https://www.youtube.com/watch?v=PylNGjhULEY","LEITORES MED?OCRES? Quadrinhos, mang?s e o negacionismo","2022-10-26T21:30:08Z","https://i.ytimg.com/vi/PylNGjhULEY/mqdefault.jpg","https://i.ytimg.com/vi/PylNGjhULEY/default.jpg","https://i.ytimg.com/vi/PylNGjhULEY/hqdefault.jpg"
"tUAX-wUVyb4","https://www.youtube.com/watch?v=tUAX-wUVyb4","? LIVE DO CAOS: Lula contra o meu canal! Tiro, Patriota, Bomba... e sorteio de gibi!","2022-10-25T03:34:16Z","https://i.ytimg.com/vi/tUAX-wUVyb4/mqdefault.jpg","https://i.ytimg.com/vi/tUAX-wUVyb4/default.jpg","https://i.ytimg.com/vi/tUAX-wUVyb4/hqdefault.jpg"
"46PI8J6NsqQ","https://www.youtube.com/watch?v=46PI8J6NsqQ","TODO GAROTO QUER SER GRANDE? Os verdadeiros tesouros de One Piece!!!","2022-10-23T23:15:08Z","https://i.ytimg.com/vi/46PI8J6NsqQ/mqdefault.jpg","https://i.ytimg.com/vi/46PI8J6NsqQ/default.jpg","https://i.ytimg.com/vi/46PI8J6NsqQ/hqdefault.jpg"
"Ff0RZe99UXA","https://www.youtube.com/watch?v=Ff0RZe99UXA","Comecei a assistir COWBOY BEBOP!","2022-10-21T23:10:31Z","https://i.ytimg.com/vi/Ff0RZe99UXA/mqdefault.jpg","https://i.ytimg.com/vi/Ff0RZe99UXA/default.jpg","https://i.ytimg.com/vi/Ff0RZe99UXA/hqdefault.jpg"
"CDTalYOlfb8","https://www.youtube.com/watch?v=CDTalYOlfb8","PRECISAMOS FALAR DE SA?DE MENTAL! Moebius e seus del?rios no deserto","2022-10-21T00:00:09Z","https://i.ytimg.com/vi/CDTalYOlfb8/mqdefault.jpg","https://i.ytimg.com/vi/CDTalYOlfb8/default.jpg","https://i.ytimg.com/vi/CDTalYOlfb8/hqdefault.jpg"
"YWg24P66hhY","https://www.youtube.com/watch?v=YWg24P66hhY","EU FALO ERRADO? (cortes do Caos)","2022-10-19T16:27:21Z","https://i.ytimg.com/vi/YWg24P66hhY/mqdefault.jpg","https://i.ytimg.com/vi/YWg24P66hhY/default.jpg","https://i.ytimg.com/vi/YWg24P66hhY/hqdefault.jpg"
"Cfp1_0sg-8M","https://www.youtube.com/watch?v=Cfp1_0sg-8M","PINTOU UM CLIMA? Batman contra o Messias e o fanatismo religioso","2022-10-18T23:00:10Z","https://i.ytimg.com/vi/Cfp1_0sg-8M/mqdefault.jpg","https://i.ytimg.com/vi/Cfp1_0sg-8M/default.jpg","https://i.ytimg.com/vi/Cfp1_0sg-8M/hqdefault.jpg"
"gu0guFWi-s8","https://www.youtube.com/watch?v=gu0guFWi-s8","? LIVE DO CAOS: Sentiu um clima? Debate, Tolkien, vizinhan?a e o Brasil absurdo","2022-10-17T03:22:37Z","https://i.ytimg.com/vi/gu0guFWi-s8/mqdefault.jpg","https://i.ytimg.com/vi/gu0guFWi-s8/default.jpg","https://i.ytimg.com/vi/gu0guFWi-s8/hqdefault.jpg"
"1HfuIiAyvFc","https://www.youtube.com/watch?v=1HfuIiAyvFc","O CINEMA SATANIZA AS CRIAN?AS? Analisando os filmes O BEB? DE ROSEMARY,  O EXORCISTA e A PROFECIA","2022-10-16T00:15:07Z","https://i.ytimg.com/vi/1HfuIiAyvFc/mqdefault.jpg","https://i.ytimg.com/vi/1HfuIiAyvFc/default.jpg","https://i.ytimg.com/vi/1HfuIiAyvFc/hqdefault.jpg"
"Z5h-UaI9QeQ","https://www.youtube.com/watch?v=Z5h-UaI9QeQ","? LIVE DO CAOS: Burnout e Jogatina na madrugada!","2022-10-10T02:08:21Z","https://i.ytimg.com/vi/Z5h-UaI9QeQ/mqdefault.jpg","https://i.ytimg.com/vi/Z5h-UaI9QeQ/default.jpg","https://i.ytimg.com/vi/Z5h-UaI9QeQ/hqdefault.jpg"
"QpZVKFMdi1g","https://www.youtube.com/watch?v=QpZVKFMdi1g","? LIVE DO CAOS: ressaca eleitoral!","2022-10-03T03:15:28Z","https://i.ytimg.com/vi/QpZVKFMdi1g/mqdefault.jpg","https://i.ytimg.com/vi/QpZVKFMdi1g/default.jpg","https://i.ytimg.com/vi/QpZVKFMdi1g/hqdefault.jpg"
"YnPgoXt54n0","https://www.youtube.com/watch?v=YnPgoXt54n0","? LIVE DOS INSONES: E as elei??es, hein?","2022-10-02T08:07:11Z","https://i.ytimg.com/vi/YnPgoXt54n0/mqdefault.jpg","https://i.ytimg.com/vi/YnPgoXt54n0/default.jpg","https://i.ytimg.com/vi/YnPgoXt54n0/hqdefault.jpg"
